Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
4223,3439,11/06/2018,13/06/2018,2,737,758,0,0,450,45,98103.0,3,1414,1,14,291,102.96
4224,3439,11/06/2018,13/06/2018,2,737,758,0,0,450,45,98103.0,3,7,0,4,1181,174.42
4225,1793,30/09/2017,03/10/2017,0,695,679,0,0,391,11,62301.0,0,653,1,3,1304,1.964
4226,4126,13/12/2015,17/12/2015,3,248,254,1,0,80,11,60623.0,0,279,0,9,876,94.428
4227,3148,11/11/2018,16/11/2018,3,787,787,0,0,492,13,50322.0,0,941,1,8,1600,45.92
4228,1498,05/01/2016,10/01/2016,3,712,714,2,0,450,45,98103.0,3,105,0,5,746,61.584
4229,1884,24/03/2017,26/03/2017,0,779,784,1,0,405,12,47374.0,0,1147,1,12,921,22.48
4230,2753,05/07/2018,10/07/2018,3,471,461,1,0,109,41,75220.0,0,263,0,9,515,332.028
4231,2753,05/07/2018,10/07/2018,3,471,461,1,0,109,41,75220.0,0,773,1,3,408,11.394
4232,2753,05/07/2018,10/07/2018,3,471,461,1,0,109,41,75220.0,0,1031,1,12,1764,15.552
4233,2753,05/07/2018,10/07/2018,3,471,461,1,0,109,41,75220.0,0,1156,1,12,1754,31.104
4234,2753,05/07/2018,10/07/2018,3,471,461,1,0,109,41,75220.0,0,824,1,3,1576,6.316
4235,774,21/09/2015,24/09/2015,0,482,502,2,0,372,36,19143.0,1,1243,1,12,1613,11.352
4236,774,21/09/2015,24/09/2015,0,482,502,2,0,372,36,19143.0,1,1005,1,10,1497,20.808
4237,2635,23/07/2017,27/07/2017,3,561,563,2,0,411,11,61107.0,0,670,1,3,691,11.416
4238,2842,29/08/2018,03/09/2018,2,496,522,1,0,372,36,19134.0,1,540,1,2,1129,9.408
4239,3686,26/03/2018,28/03/2018,0,550,487,2,0,450,45,98105.0,3,622,1,2,355,19.83
4240,3903,29/12/2018,04/01/2019,3,418,438,1,0,173,20,49505.0,0,1080,1,12,1699,209.7
4241,411,20/09/2015,26/09/2015,3,483,531,2,0,265,3,90004.0,3,404,1,1,1493,43.92
4242,411,20/09/2015,26/09/2015,3,483,531,2,0,265,3,90004.0,3,703,1,3,899,20.232
4243,2576,04/04/2017,05/04/2017,0,497,486,2,0,462,44,22153.0,2,1722,2,13,150,149.97
4244,2576,04/04/2017,05/04/2017,0,497,486,2,0,462,44,22153.0,2,1125,1,12,1651,27.81
4245,456,26/03/2015,30/03/2015,3,349,391,1,0,265,3,90036.0,3,1523,2,0,1403,66.3
4246,3098,28/11/2018,04/12/2018,3,472,463,2,0,28,18,21215.0,1,621,1,2,274,1.64
4247,3098,28/11/2018,04/12/2018,3,472,463,2,0,28,18,21215.0,1,158,0,9,1035,1049.2
4248,3098,28/11/2018,04/12/2018,3,472,463,2,0,28,18,21215.0,1,295,0,9,576,20.9
4249,2541,01/12/2017,05/12/2017,2,696,698,0,0,147,5,6824.0,1,815,1,3,1835,88.08
4250,2541,01/12/2017,05/12/2017,2,696,698,0,0,147,5,6824.0,1,135,0,5,841,751.92
4251,766,19/09/2015,19/09/2015,1,104,90,1,0,327,30,10011.0,1,64,0,5,850,887.103
4252,1501,23/10/2016,23/10/2016,1,616,617,0,0,238,8,33801.0,2,1854,2,13,1063,55.944
4253,1501,23/10/2016,23/10/2016,1,616,617,0,0,238,8,33801.0,2,556,1,2,1410,10.688
4254,1501,23/10/2016,23/10/2016,1,616,617,0,0,238,8,33801.0,2,1858,2,13,1373,11.824
4255,4001,13/10/2018,16/10/2018,0,767,771,0,0,157,11,61032.0,0,1203,1,12,537,63.312
4256,4001,13/10/2018,16/10/2018,0,767,771,0,0,157,11,61032.0,0,665,1,3,715,96.784
4257,4001,13/10/2018,16/10/2018,0,767,771,0,0,157,11,61032.0,0,181,0,9,506,10.476
4258,809,04/09/2016,09/09/2016,3,417,437,1,0,284,35,97504.0,3,671,1,3,61,9.762
4259,2048,14/03/2017,16/03/2017,0,527,550,1,0,450,45,98103.0,3,97,0,5,753,196.784
4260,3114,28/10/2018,02/11/2018,2,466,476,1,0,327,30,10035.0,1,894,1,7,1334,47.98
4261,4028,15/10/2018,19/10/2018,2,657,626,1,0,147,5,6824.0,1,957,1,10,1256,13.05
4262,3898,07/08/2018,11/08/2018,3,133,163,0,0,309,21,56560.0,0,1514,2,0,1069,63.96
4263,3226,21/09/2018,25/09/2018,3,444,430,0,0,94,9,31907.0,2,400,1,1,34,80.48
4264,2970,03/11/2018,08/11/2018,3,223,199,0,0,372,36,19143.0,1,646,1,3,1062,11.673
4265,4512,05/11/2017,09/11/2017,3,275,259,0,0,207,41,77036.0,0,347,0,16,971,863.128
4266,4512,05/11/2017,09/11/2017,3,275,259,0,0,207,41,77036.0,0,820,1,3,1510,3.564
4267,4512,05/11/2017,09/11/2017,3,275,259,0,0,207,41,77036.0,0,5,0,4,1191,956.6648
4268,4512,05/11/2017,09/11/2017,3,275,259,0,0,207,41,77036.0,0,718,1,3,1301,12.588
4269,4512,05/11/2017,09/11/2017,3,275,259,0,0,207,41,77036.0,0,1571,2,0,1014,171.96
4270,4753,25/06/2018,29/06/2018,2,41,46,0,0,450,45,98115.0,3,321,0,16,426,871.4
4271,1634,26/11/2016,30/11/2016,3,693,707,1,0,215,40,38301.0,2,279,0,9,876,692.472
4272,2029,24/11/2017,27/11/2017,2,447,450,1,0,28,18,21215.0,1,170,0,9,874,207.76
4273,4879,21/07/2018,21/07/2018,1,685,678,0,0,316,42,84107.0,3,1827,2,13,1246,71.928
4274,4879,21/07/2018,21/07/2018,1,685,678,0,0,316,42,84107.0,3,503,1,2,280,25.99
4275,1337,23/10/2016,28/10/2016,3,22,32,1,0,450,45,98105.0,3,807,1,3,259,3.592
4276,1083,09/07/2016,13/07/2016,3,440,428,1,0,109,41,75220.0,0,433,1,1,54,48.632
4277,3767,18/08/2018,22/08/2018,3,562,571,2,0,450,45,98105.0,3,1291,1,14,660,323.1
4278,4444,16/04/2017,20/04/2017,3,104,90,1,0,240,28,8701.0,1,1629,2,11,19,9099.93
4279,4444,16/04/2017,20/04/2017,3,104,90,1,0,240,28,8701.0,1,157,0,9,1487,9.96
4280,4444,16/04/2017,20/04/2017,3,104,90,1,0,240,28,8701.0,1,738,1,3,1639,25.3
4281,757,14/11/2015,18/11/2015,3,649,643,2,0,327,30,10011.0,1,1267,1,12,111,11.36
4282,757,14/11/2015,18/11/2015,3,649,643,2,0,327,30,10011.0,1,74,0,5,1375,69.264
4283,40,20/12/2015,23/12/2015,0,6,6,0,0,211,12,46203.0,0,994,1,10,194,3.69
4284,40,20/12/2015,23/12/2015,0,6,6,0,0,211,12,46203.0,0,830,1,3,896,1103.97
4285,860,21/11/2016,26/11/2016,2,120,129,1,0,383,41,77642.0,0,37,0,4,1190,246.1328
4286,860,21/11/2016,26/11/2016,2,120,129,1,0,383,41,77642.0,0,946,1,10,1432,11.696
4287,860,21/11/2016,26/11/2016,2,120,129,1,0,383,41,77642.0,0,1604,2,6,1444,439.992
4288,3305,28/12/2018,03/01/2019,3,260,265,2,0,321,40,37211.0,2,1315,1,14,417,64.784
4289,4308,17/05/2016,21/05/2016,3,579,579,1,0,207,41,77095.0,0,725,1,3,712,33.28
4290,4308,17/05/2016,21/05/2016,3,579,579,1,0,207,41,77095.0,0,1161,1,12,1564,14.088
4291,2808,09/12/2018,13/12/2018,2,58,28,2,0,265,3,90004.0,3,474,1,2,1119,11.16
4292,2808,09/12/2018,13/12/2018,2,58,28,2,0,265,3,90004.0,3,358,0,16,317,896.328
4293,2808,09/12/2018,13/12/2018,2,58,28,2,0,265,3,90004.0,3,406,1,1,799,189.0
4294,3367,10/03/2018,16/03/2018,3,249,256,0,0,372,36,19140.0,1,1853,2,13,1163,53.982
4295,2789,22/10/2018,27/10/2018,3,239,211,1,0,398,35,97756.0,3,344,0,16,942,177.225
4296,4107,03/07/2018,10/07/2018,3,484,485,0,0,84,3,95610.0,3,178,0,9,872,129.39
4297,3084,04/09/2018,10/09/2018,3,751,747,1,0,265,3,90032.0,3,1301,1,14,1353,54.32
4298,3336,23/08/2018,26/08/2018,2,602,588,0,0,469,8,32303.0,2,1723,2,13,1387,4367.896
4299,3336,23/08/2018,26/08/2018,2,602,588,0,0,469,8,32303.0,2,1032,1,12,891,49.568
4300,3336,23/08/2018,26/08/2018,2,602,588,0,0,469,8,32303.0,2,441,1,1,629,161.376
4301,3336,23/08/2018,26/08/2018,2,602,588,0,0,469,8,32303.0,2,196,0,9,585,2.784
4302,3336,23/08/2018,26/08/2018,2,602,588,0,0,469,8,32303.0,2,1022,1,12,141,8.72
4303,267,22/08/2015,25/08/2015,2,202,215,2,0,240,33,44107.0,1,560,1,2,626,3.912
4304,1998,04/10/2017,04/10/2017,1,529,498,0,0,477,41,75056.0,0,889,1,7,973,59.752
4305,701,26/10/2015,30/10/2015,2,33,38,0,0,450,45,98105.0,3,155,0,9,1537,63.92
4306,701,26/10/2015,30/10/2015,2,33,38,0,0,450,45,98105.0,3,1696,2,13,1603,383.96
4307,2608,28/06/2017,28/06/2017,1,175,148,1,0,265,3,90032.0,3,746,1,3,1336,7.752
4308,2608,28/06/2017,28/06/2017,1,175,148,1,0,265,3,90032.0,3,694,1,3,698,33.568
4309,306,04/11/2015,11/11/2015,3,787,787,0,0,265,3,90045.0,3,1711,2,13,1287,666.344
4310,306,04/11/2015,11/11/2015,3,787,787,0,0,265,3,90045.0,3,339,0,16,325,573.728
4311,306,04/11/2015,11/11/2015,3,787,787,0,0,265,3,90045.0,3,674,1,3,407,21.936
4312,306,04/11/2015,11/11/2015,3,787,787,0,0,265,3,90045.0,3,1030,1,12,1794,19.44
4313,306,04/11/2015,11/11/2015,3,787,787,0,0,265,3,90045.0,3,1655,2,11,809,447.968
4314,265,08/09/2015,12/09/2015,3,707,706,1,0,261,30,11561.0,1,414,1,1,338,16.78
4315,993,25/06/2016,01/07/2016,3,8,10,0,0,265,3,90045.0,3,611,1,2,1499,20.96
4316,993,25/06/2016,01/07/2016,3,8,10,0,0,265,3,90045.0,3,818,1,3,718,88.752
4317,993,25/06/2016,01/07/2016,3,8,10,0,0,265,3,90045.0,3,1356,1,14,1554,304.23
4318,1261,26/07/2016,02/08/2016,3,317,326,0,0,436,3,94110.0,3,866,1,7,128,167.86
4319,4803,07/12/2018,11/12/2018,3,200,217,0,0,405,44,23223.0,2,141,0,9,494,82.38
4320,605,29/12/2015,03/01/2016,2,718,700,0,0,3,29,87105.0,3,1854,2,13,1063,23.976
4321,605,29/12/2015,03/01/2016,2,718,700,0,0,3,29,87105.0,3,1383,1,14,635,33.29
4322,4372,14/02/2016,19/02/2016,3,415,419,0,0,2,33,44312.0,1,704,1,3,710,14.952
4323,4372,14/02/2016,19/02/2016,3,415,419,0,0,2,33,44312.0,1,1789,2,13,773,323.982
4324,4372,14/02/2016,19/02/2016,3,415,419,0,0,2,33,44312.0,1,728,1,3,64,2.286
4325,4372,14/02/2016,19/02/2016,3,415,419,0,0,2,33,44312.0,1,635,1,2,1120,14.352
4326,4372,14/02/2016,19/02/2016,3,415,419,0,0,2,33,44312.0,1,1555,2,0,303,71.976
4327,2482,25/01/2017,27/01/2017,0,736,755,1,0,376,28,7060.0,1,479,1,2,531,9.21
4328,2482,25/01/2017,27/01/2017,0,736,755,1,0,376,28,7060.0,1,1013,1,12,1528,18.0
4329,3113,01/04/2018,07/04/2018,3,346,383,0,0,327,30,10011.0,1,1073,1,12,1649,42.93
4330,3737,03/10/2018,09/10/2018,3,602,588,0,0,197,8,33012.0,2,1058,1,12,1802,15.552
4331,3737,03/10/2018,09/10/2018,3,602,588,0,0,197,8,33012.0,2,391,1,1,865,17.92
4332,2929,01/09/2018,06/09/2018,3,717,723,0,0,398,45,98052.0,3,1512,2,0,1022,19.99
4333,2929,01/09/2018,06/09/2018,3,717,723,0,0,398,45,98052.0,3,775,1,3,258,22.92
4334,950,21/12/2016,27/12/2016,3,633,646,0,0,113,8,32114.0,2,1554,2,0,1071,50.88
4335,950,21/12/2016,27/12/2016,3,633,646,0,0,113,8,32114.0,2,887,1,7,1333,27.312
4336,1492,20/12/2016,24/12/2016,3,314,296,0,0,58,1,86442.0,3,879,1,7,7,7.92
4337,1492,20/12/2016,24/12/2016,3,314,296,0,0,58,1,86442.0,3,210,0,9,1176,14.368
4338,1104,27/11/2016,01/12/2016,3,704,712,2,0,265,3,90049.0,3,1460,2,0,1460,107.97
4339,1104,27/11/2016,01/12/2016,3,704,712,2,0,265,3,90049.0,3,1050,1,12,1455,113.82
4340,3421,27/08/2018,01/09/2018,3,211,191,0,0,156,40,37064.0,2,1281,1,12,1812,5.184
4341,4187,22/03/2015,22/03/2015,1,781,786,0,0,386,12,46368.0,0,582,1,2,250,16.28
4342,3355,17/12/2018,21/12/2018,3,295,303,0,0,16,44,22204.0,2,1384,1,14,112,544.38
4343,2874,19/03/2018,22/03/2018,0,558,556,0,0,436,3,94110.0,3,844,1,3,32,19.824
4344,2874,19/03/2018,22/03/2018,0,558,556,0,0,436,3,94110.0,3,1679,2,13,937,657.504
4345,2874,19/03/2018,22/03/2018,0,558,556,0,0,436,3,94110.0,3,1499,2,0,1006,99.54
4346,2874,19/03/2018,22/03/2018,0,558,556,0,0,436,3,94110.0,3,1542,2,0,1016,199.96
4347,1982,18/09/2017,25/09/2017,3,524,482,0,0,326,30,10801.0,1,69,0,5,757,631.782
4348,1982,18/09/2017,25/09/2017,3,524,482,0,0,326,30,10801.0,1,287,0,9,491,60.72
4349,4119,24/11/2018,29/11/2018,2,544,497,0,0,291,1,85204.0,3,813,1,3,704,20.724
4350,4119,24/11/2018,29/11/2018,2,544,497,0,0,291,1,85204.0,3,1292,1,14,633,415.872
4351,4639,11/04/2018,15/04/2018,3,383,340,0,0,241,33,43130.0,1,1335,1,14,1504,16.768
4352,4639,11/04/2018,15/04/2018,3,383,340,0,0,241,33,43130.0,1,1559,2,0,960,27.12
4353,2923,10/12/2018,12/12/2018,2,20,21,0,0,464,3,95207.0,3,1802,2,13,935,95.84
4354,2923,10/12/2018,12/12/2018,2,20,21,0,0,464,3,95207.0,3,1149,1,12,1821,12.96
4355,3808,24/11/2018,26/11/2018,2,496,522,1,0,19,31,28806.0,2,823,1,3,239,19.008
4356,1508,04/12/2016,07/12/2016,2,651,650,0,0,85,40,37042.0,2,657,1,3,687,1598.058
4357,1508,04/12/2016,07/12/2016,2,651,650,0,0,85,40,37042.0,2,595,1,2,518,36.96
4358,3985,11/12/2018,11/12/2018,1,655,619,0,0,24,11,60505.0,0,1139,1,12,1804,10.368
4359,3985,11/12/2018,11/12/2018,1,655,619,0,0,24,11,60505.0,0,296,0,9,594,77.72
4360,3985,11/12/2018,11/12/2018,1,655,619,0,0,24,11,60505.0,0,116,0,5,784,520.464
4361,2086,21/05/2017,23/05/2017,0,165,154,1,0,502,37,2886.0,1,1059,1,12,537,111.96
4362,4895,17/02/2018,21/02/2018,2,464,454,0,0,233,16,70506.0,2,1820,2,13,943,29.16
4363,2984,20/05/2018,22/05/2018,2,554,554,0,0,148,32,58103.0,0,536,1,2,348,131.94
4364,2984,20/05/2018,22/05/2018,2,554,554,0,0,148,32,58103.0,0,515,1,2,277,25.92
4365,2984,20/05/2018,22/05/2018,2,554,554,0,0,148,32,58103.0,0,1402,1,14,642,704.76
4366,2984,20/05/2018,22/05/2018,2,554,554,0,0,148,32,58103.0,0,919,1,8,1498,7.41
4367,2984,20/05/2018,22/05/2018,2,554,554,0,0,148,32,58103.0,0,491,1,2,333,21.5
4368,3076,11/09/2018,13/09/2018,2,317,326,0,0,80,11,60623.0,0,912,1,8,65,10.528
4369,3076,11/09/2018,13/09/2018,2,317,326,0,0,80,11,60623.0,0,1226,1,12,1712,20.544
4370,4625,05/11/2017,10/11/2017,3,483,531,2,0,247,12,46226.0,0,718,1,3,1301,104.9
4371,4625,05/11/2017,10/11/2017,3,483,531,2,0,247,12,46226.0,0,565,1,2,1310,39.68
4372,4625,05/11/2017,10/11/2017,3,483,531,2,0,247,12,46226.0,0,951,1,10,213,51.75
4373,4918,23/07/2018,25/07/2018,2,461,458,0,0,138,12,46514.0,0,588,1,2,1318,11.68
4374,4918,23/07/2018,25/07/2018,2,461,458,0,0,138,12,46514.0,0,1532,2,0,1066,159.75
4375,2563,18/11/2017,24/11/2017,3,666,684,1,0,225,33,44240.0,1,440,1,1,814,103.968
4376,755,25/04/2015,30/04/2015,3,110,86,2,0,437,3,91776.0,3,267,0,9,1545,303.25
4377,755,25/04/2015,30/04/2015,3,110,86,2,0,437,3,91776.0,3,405,1,1,946,270.72
4378,755,25/04/2015,30/04/2015,3,110,86,2,0,437,3,91776.0,3,116,0,5,784,1487.04
4379,1310,30/11/2016,02/12/2016,2,609,596,2,0,194,15,42420.0,2,847,1,7,4,17.48
4380,1310,30/11/2016,02/12/2016,2,609,596,2,0,194,15,42420.0,2,873,1,7,1579,71.88
4381,1464,25/10/2016,30/10/2016,3,740,772,0,0,436,3,94110.0,3,624,1,2,357,60.45
4382,1464,25/10/2016,30/10/2016,3,740,772,0,0,436,3,94110.0,3,334,0,16,284,253.176
4383,4320,20/07/2016,27/07/2016,3,618,659,0,0,199,11,60035.0,0,658,1,3,236,2.88
4384,4320,20/07/2016,27/07/2016,3,618,659,0,0,199,11,60035.0,0,45,0,4,1184,384.944
4385,4320,20/07/2016,27/07/2016,3,618,659,0,0,199,11,60035.0,0,1730,2,13,1313,153.584
4386,4320,20/07/2016,27/07/2016,3,618,659,0,0,199,11,60035.0,0,20,0,4,167,913.43
4387,2533,27/10/2017,02/11/2017,3,99,72,1,0,436,3,94122.0,3,404,1,1,1493,43.92
4388,2533,27/10/2017,02/11/2017,3,99,72,1,0,436,3,94122.0,3,701,1,3,58,25.032
4389,2987,20/11/2018,22/11/2018,0,138,126,0,0,327,30,10035.0,1,1224,1,12,1756,46.76
4390,2987,20/11/2018,22/11/2018,0,138,126,0,0,327,30,10035.0,1,27,0,4,1421,183.968
4391,2987,20/11/2018,22/11/2018,0,138,126,0,0,327,30,10035.0,1,1723,2,13,1387,1259.97
4392,2987,20/11/2018,22/11/2018,0,138,126,0,0,327,30,10035.0,1,623,1,2,361,68.97
4393,1795,08/09/2017,12/09/2017,3,417,437,1,0,109,41,75081.0,0,536,1,2,348,70.368
4394,1795,08/09/2017,12/09/2017,3,417,437,1,0,109,41,75081.0,0,1707,2,13,312,59.96
4395,512,20/07/2015,20/07/2015,1,724,681,0,0,462,33,45503.0,1,1375,1,14,645,25.984
4396,512,20/07/2015,20/07/2015,1,724,681,0,0,462,33,45503.0,1,672,1,3,898,27.36
4397,2407,15/11/2017,19/11/2017,3,34,45,1,0,435,3,92024.0,3,1773,2,13,1286,361.376
4398,4208,07/07/2015,11/07/2015,3,387,387,0,0,372,36,19120.0,1,97,0,5,753,172.186
4399,4208,07/07/2015,11/07/2015,3,387,387,0,0,372,36,19120.0,1,245,0,9,873,69.008
4400,2152,17/03/2017,17/03/2017,1,314,296,0,0,93,18,21044.0,1,878,1,7,345,199.9
4401,2152,17/03/2017,17/03/2017,1,314,296,0,0,93,18,21044.0,1,439,1,1,858,901.95
4402,2152,17/03/2017,17/03/2017,1,314,296,0,0,93,18,21044.0,1,296,0,9,594,971.5
4403,1894,26/12/2017,27/12/2017,0,628,653,0,0,92,4,80906.0,3,553,1,2,1372,11.328
4404,338,02/09/2015,04/09/2015,0,152,169,0,0,327,30,10009.0,1,553,1,2,1372,21.24
4405,1606,05/07/2016,10/07/2016,3,546,546,0,0,372,36,19140.0,1,1526,2,0,790,34.8
4406,1606,05/07/2016,10/07/2016,3,546,546,0,0,372,36,19140.0,1,1348,1,14,71,38.976
4407,1666,20/11/2017,25/11/2017,3,78,64,1,0,94,12,47201.0,0,1114,1,12,144,9.08
4408,1666,20/11/2017,25/11/2017,3,78,64,1,0,94,12,47201.0,0,1046,1,12,1671,314.55
4409,1666,20/11/2017,25/11/2017,3,78,64,1,0,94,12,47201.0,0,653,1,3,1304,4.91
4410,4242,06/05/2015,11/05/2015,3,704,712,2,0,265,3,90004.0,3,1005,1,10,1497,5.78
4411,4242,06/05/2015,11/05/2015,3,704,712,2,0,265,3,90004.0,3,532,1,2,1094,107.94
4412,368,21/06/2015,24/06/2015,0,735,750,0,0,327,30,10024.0,1,1236,1,12,1078,19.65
4413,368,21/06/2015,24/06/2015,0,735,750,0,0,327,30,10024.0,1,1823,2,13,722,617.97
4414,368,21/06/2015,24/06/2015,0,735,750,0,0,327,30,10024.0,1,403,1,1,815,59.7
4415,3394,19/08/2018,23/08/2018,3,340,358,1,0,247,19,1841.0,1,795,1,3,648,387.99
4416,621,29/11/2015,06/12/2015,3,31,13,0,0,436,3,94122.0,3,1845,2,13,1644,575.92
4417,621,29/11/2015,06/12/2015,3,31,13,0,0,436,3,94122.0,3,936,1,8,1498,30.4
4418,3013,09/04/2018,12/04/2018,2,434,441,0,0,123,20,48205.0,0,754,1,3,705,478.24
4419,690,20/12/2015,27/12/2015,3,511,495,0,0,187,33,45011.0,1,270,0,9,558,190.848
4420,471,17/12/2015,24/12/2015,3,254,268,0,0,94,33,43229.0,1,758,1,3,1110,5.484
4421,1593,17/11/2016,21/11/2016,2,301,309,0,0,80,11,60610.0,0,1438,1,15,85,40.92
4422,210,04/03/2015,09/03/2015,3,669,671,0,0,278,8,33063.0,2,515,1,2,277,15.552
4423,3922,18/05/2018,19/05/2018,0,736,755,1,0,442,9,30328.0,2,408,1,1,78,17.24
4424,3922,18/05/2018,19/05/2018,0,736,755,1,0,442,9,30328.0,2,33,0,4,828,302.94
4425,3922,18/05/2018,19/05/2018,0,736,755,1,0,442,9,30328.0,2,1757,2,13,1315,34.75
4426,3922,18/05/2018,19/05/2018,0,736,755,1,0,442,9,30328.0,2,651,1,3,1282,113.94
4427,3922,18/05/2018,19/05/2018,0,736,755,1,0,442,9,30328.0,2,1763,2,13,154,55.98
4428,4651,22/09/2018,28/09/2018,3,239,211,1,0,3,29,87105.0,3,1180,1,12,1470,27.18
4429,3136,21/03/2018,27/03/2018,3,152,169,0,0,488,34,74133.0,0,124,0,5,760,1805.88
4430,3699,14/09/2018,14/09/2018,1,477,472,0,0,348,28,7050.0,1,527,1,2,360,70.95
4431,2731,03/11/2017,08/11/2017,2,44,60,0,0,194,15,42420.0,2,921,1,8,121,20.0
4432,2731,03/11/2017,08/11/2017,2,44,60,0,0,194,15,42420.0,2,529,1,2,541,7.98
4433,2731,03/11/2017,08/11/2017,2,44,60,0,0,194,15,42420.0,2,239,0,9,1038,24.1
4434,2731,03/11/2017,08/11/2017,2,44,60,0,0,194,15,42420.0,2,598,1,2,350,8.75
4435,2731,03/11/2017,08/11/2017,2,44,60,0,0,194,15,42420.0,2,353,0,16,734,842.94
4436,2650,03/05/2017,08/05/2017,3,126,159,0,0,80,11,60653.0,0,636,1,3,801,2.182
4437,2650,03/05/2017,08/05/2017,3,126,159,0,0,80,11,60653.0,0,574,1,2,1121,27.384
4438,2650,03/05/2017,08/05/2017,3,126,159,0,0,80,11,60653.0,0,423,1,1,79,26.406
4439,2637,27/12/2017,02/01/2018,3,542,519,0,0,383,41,77642.0,0,1145,1,12,1809,10.368
4440,2637,27/12/2017,02/01/2018,3,542,519,0,0,383,41,77642.0,0,1247,1,12,928,23.68
4441,4454,22/07/2017,26/07/2017,3,216,223,0,0,514,20,48185.0,0,1599,2,0,1266,109.95
4442,4454,22/07/2017,26/07/2017,3,216,223,0,0,514,20,48185.0,0,1355,1,14,656,965.85
4443,4454,22/07/2017,26/07/2017,3,216,223,0,0,514,20,48185.0,0,528,1,2,254,29.2
4444,4454,22/07/2017,26/07/2017,3,216,223,0,0,514,20,48185.0,0,1164,1,12,1704,32.4
4445,4226,16/11/2015,21/11/2015,3,712,714,2,0,41,12,47401.0,0,896,1,7,3,78.35
4446,4226,16/11/2015,21/11/2015,3,712,714,2,0,41,12,47401.0,0,1211,1,12,1742,31.68
4447,4226,16/11/2015,21/11/2015,3,712,714,2,0,41,12,47401.0,0,702,1,3,1623,29.12
4448,4226,16/11/2015,21/11/2015,3,712,714,2,0,41,12,47401.0,0,1312,1,14,664,169.45
4449,1066,19/06/2016,23/06/2016,3,463,475,0,0,265,3,90032.0,3,163,0,9,546,12.56
4450,1066,19/06/2016,23/06/2016,3,463,475,0,0,265,3,90032.0,3,1261,1,12,1828,6.48
4451,1066,19/06/2016,23/06/2016,3,463,475,0,0,265,3,90032.0,3,846,1,7,395,186.69
4452,2388,04/07/2017,06/07/2017,0,3,42,0,0,436,3,94109.0,3,144,0,9,1045,25.4
4453,2388,04/07/2017,06/07/2017,0,3,42,0,0,436,3,94109.0,3,886,1,7,925,43.96
4454,2388,04/07/2017,06/07/2017,0,3,42,0,0,436,3,94109.0,3,13,0,4,169,1279.165
4455,2388,04/07/2017,06/07/2017,0,3,42,0,0,436,3,94109.0,3,1371,1,14,586,27.92
4456,4370,03/09/2016,08/09/2016,3,57,41,2,0,436,3,94110.0,3,90,0,5,1206,129.568
4457,4370,03/09/2016,08/09/2016,3,57,41,2,0,436,3,94110.0,3,766,1,3,241,6.368
4458,3045,07/08/2018,12/08/2018,3,488,503,0,0,438,3,95123.0,3,1136,1,12,1673,244.55
4459,2883,13/03/2018,20/03/2018,3,683,672,0,0,120,4,80219.0,3,1441,1,15,1042,1332.496
4460,4758,28/09/2018,01/10/2018,0,235,200,2,0,24,4,80013.0,3,206,0,9,503,32.776
4461,4758,28/09/2018,01/10/2018,0,235,200,2,0,24,4,80013.0,3,1346,1,14,774,147.184
4462,4758,28/09/2018,01/10/2018,0,235,200,2,0,24,4,80013.0,3,1566,2,0,975,54.384
4463,4758,28/09/2018,01/10/2018,0,235,200,2,0,24,4,80013.0,3,707,1,3,683,76.776
4464,4758,28/09/2018,01/10/2018,0,235,200,2,0,24,4,80013.0,3,1198,1,12,1783,14.352
4465,4758,28/09/2018,01/10/2018,0,235,200,2,0,24,4,80013.0,3,393,1,1,948,209.792
4466,1601,07/08/2016,11/08/2016,3,576,574,1,0,43,10,83704.0,3,844,1,3,32,3.304
4467,4097,24/11/2018,01/12/2018,3,413,433,0,0,327,30,10035.0,1,596,1,2,473,16.38
4468,4097,24/11/2018,01/12/2018,3,413,433,0,0,327,30,10035.0,1,876,1,7,139,167.96
4469,4097,24/11/2018,01/12/2018,3,413,433,0,0,327,30,10035.0,1,5,0,4,1191,321.568
4470,4097,24/11/2018,01/12/2018,3,413,433,0,0,327,30,10035.0,1,1145,1,12,1809,12.96
4471,3869,08/05/2018,12/05/2018,3,208,232,1,0,372,36,19140.0,1,106,0,5,736,128.058
4472,3166,29/09/2018,29/09/2018,1,503,510,2,0,288,33,44060.0,1,110,0,5,771,63.686
4473,3166,29/09/2018,29/09/2018,1,503,510,2,0,288,33,44060.0,1,1585,2,0,1004,239.976
4474,3166,29/09/2018,29/09/2018,1,503,510,2,0,288,33,44060.0,1,368,0,16,1349,344.22
4475,3166,29/09/2018,29/09/2018,1,503,510,2,0,288,33,44060.0,1,1188,1,12,1823,15.552
4476,3166,29/09/2018,29/09/2018,1,503,510,2,0,288,33,44060.0,1,300,0,9,676,21.248
4477,3166,29/09/2018,29/09/2018,1,503,510,2,0,288,33,44060.0,1,1177,1,12,1713,8.448
4478,3354,22/10/2018,22/10/2018,1,71,107,0,0,248,34,73505.0,0,1295,1,14,654,333.09
4479,3354,22/10/2018,22/10/2018,1,71,107,0,0,248,34,73505.0,0,358,0,16,317,248.98
4480,552,24/03/2015,28/03/2015,3,138,126,0,0,327,30,10024.0,1,1284,1,12,1683,24.9
4481,1803,03/11/2017,08/11/2017,3,788,788,0,0,265,3,90049.0,3,917,1,8,1509,15.26
